"","site.x","night_date.x","samp.occ","uid","EPTFUS","LASBOR","LASCIN","LASNOC","MYOLEI","MYOLUC","MYOSEP","MYOSOD","NYCHUM","PERSUB","NOID","NOISE","EPTFUS.P","LASBOR.P","LASCIN.P","LASNOC.P","MYOLEI.P","MYOLUC.P","MYOSEP.P","MYOSOD.P","NYCHUM.P","PERSUB.P","version","subversion"
"2648","GETT17",2019-07-19,128,"GETT17 2019-07-19",168,2,3,6,0,1,0,1,9,0,34,198,0,0.2762432,1,1,1,0.6209604,1,0.4891818,6.73e-05,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2649","GETT17",2019-07-20,129,"GETT17 2019-07-20",75,7,2,5,0,1,1,0,28,2,53,200,0,0.0049387,1,1,1,0.9897764,0.0288677,1,0,0.6346451,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2650","GETT17",2019-07-21,130,"GETT17 2019-07-21",88,3,0,8,0,1,2,0,11,1,40,197,0,0.0913717,1,1,1,0.7771267,0.0008122,1,1.58e-05,0.7034768,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2651","GETT17",2019-07-22,131,"GETT17 2019-07-22",6,0,1,0,0,0,1,0,0,0,2,169,6.3e-06,1,0.5847734,1,1,1,0.0233266,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2652","GETT17",2019-07-23,132,"GETT17 2019-07-23",31,2,1,0,0,2,1,0,12,1,12,684,0,0.423602,1,1,1,0.1614343,0.0628203,1,9e-07,0.7074247,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2653","GETT17",2019-07-24,133,"GETT17 2019-07-24",14,3,0,0,0,1,0,0,9,0,8,579,0,0.0613416,1,1,1,0.7399898,1,1,0.0002435,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2654","GETT17",2019-07-25,134,"GETT17 2019-07-25",21,3,0,1,0,1,0,0,31,1,14,343,0,0.5811816,1,1,1,0.6084238,1,1,0,0.9943282,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2655","GETT17",2019-07-26,135,"GETT17 2019-07-26",15,3,0,1,0,0,0,0,55,0,19,272,0,0.9999957,1,1,1,1,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2656","GETT17",2019-07-27,136,"GETT17 2019-07-27",11,16,0,4,0,15,1,0,67,0,50,442,1e-07,3.5e-05,1,0.252359,1,1.4e-06,0.3326464,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2657","GETT17",2019-07-28,137,"GETT17 2019-07-28",37,19,0,2,0,6,0,0,79,2,58,498,0,1.3e-06,1,1,1,0.1692708,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2658","GETT17",2019-07-29,138,"GETT17 2019-07-29",5,10,0,4,0,4,0,0,37,2,29,186,0.0048163,0.0003992,1,0.0414573,1,0.2037766,1,1,0,0.8278329,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2659","GETT17",2019-07-30,139,"GETT17 2019-07-30",10,4,0,3,0,2,0,0,48,0,35,399,2e-07,0.6343241,1,0.476876,1,0.2104359,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2660","GETT17",2019-07-31,140,"GETT17 2019-07-31",3,11,1,0,0,1,0,0,54,1,19,488,0.0034173,0.0010658,0.6505898,1,1,1,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2661","GETT17",2019-08-01,141,"GETT17 2019-08-01",4,3,1,0,0,1,0,0,5,0,14,384,0.0004558,0.0194731,0.4668344,1,1,0.7606557,1,1,0.0342019,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2662","GETT17",2019-08-02,142,"GETT17 2019-08-02",8,3,0,1,0,4,0,0,24,0,10,366,4e-07,0.4536366,1,1,1,0.0102776,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2663","GETT17",2019-08-03,143,"GETT17 2019-08-03",6,3,0,1,0,0,1,0,16,1,13,394,2.72e-05,0.2356542,1,0.9682509,1,1,0.0233266,1,0,0.8291688,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2664","GETT17",2019-08-04,144,"GETT17 2019-08-04",8,2,0,0,0,0,1,0,2,0,7,105,1e-07,0.0383729,1,1,1,1,0.0233266,1,0.3535464,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2665","GETT17",2019-08-05,145,"GETT17 2019-08-05",6,1,0,0,0,0,0,0,16,0,12,142,3.5e-06,0.9914459,1,1,1,1,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2666","GETT17",2019-08-06,146,"GETT17 2019-08-06",1,0,0,0,0,2,0,0,4,0,6,146,0.1238872,1,1,1,1,0.016319,1,1,0.0020995,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2667","GETT17",2019-08-07,147,"GETT17 2019-08-07",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2668","GETT17",2019-08-08,148,"GETT17 2019-08-08",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2669","GETT18",2019-03-14,1,"GETT18 2019-03-14",43,0,4,3,0,0,0,0,0,0,4,49,0,1,0.4155406,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2670","GETT18",2019-03-15,2,"GETT18 2019-03-15",9,0,0,0,0,0,0,0,0,0,3,45,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2671","GETT18",2019-03-16,3,"GETT18 2019-03-16",0,0,0,0,0,0,0,0,0,0,0,119,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2672","GETT18",2019-03-17,4,"GETT18 2019-03-17",0,0,0,0,0,0,0,0,0,0,3,280,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2673","GETT18",2019-03-18,5,"GETT18 2019-03-18",0,0,0,0,0,0,0,0,0,0,0,40,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2674","GETT18",2019-03-19,6,"GETT18 2019-03-19",0,0,3,7,0,0,0,0,0,0,2,71,1,1,0.0434268,0.0023318,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2675","GETT18",2019-03-20,7,"GETT18 2019-03-20",1,0,0,0,0,0,0,0,0,0,0,92,0.1232995,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2676","GETT18",2019-03-21,8,"GETT18 2019-03-21",0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2677","GETT18",2019-03-22,9,"GETT18 2019-03-22",0,0,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2678","GETT18",2019-03-23,10,"GETT18 2019-03-23",0,0,1,0,0,0,0,0,0,0,1,221,1,1,0.0619244,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2679","GETT18",2019-03-24,11,"GETT18 2019-03-24",50,0,5,0,0,0,0,0,0,0,3,57,0,1,0.3121153,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2680","GETT18",2019-03-25,12,"GETT18 2019-03-25",0,0,0,0,0,0,0,0,0,0,1,81,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2681","GETT18",2019-03-26,13,"GETT18 2019-03-26",0,0,0,0,0,0,0,0,0,0,1,157,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2682","GETT18",2019-03-27,14,"GETT18 2019-03-27",1,0,0,1,0,0,0,0,0,0,1,28,0.3902054,1,1,0.3962389,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2683","GETT18",2019-03-28,15,"GETT18 2019-03-28",22,0,1,4,0,0,0,0,0,0,6,59,0,1,0.9998142,0.7971404,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2684","GETT18",2019-03-29,16,"GETT18 2019-03-29",27,1,1,2,0,0,0,0,0,0,2,50,0,0.0632699,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2685","GETT18",2019-03-30,17,"GETT18 2019-03-30",57,0,0,5,0,0,0,0,0,0,8,54,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2686","GETT18",2019-03-31,18,"GETT18 2019-03-31",2,0,0,1,0,0,0,0,0,0,1,79,0.0721374,1,1,0.5941047,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2687","GETT18",2019-04-01,19,"GETT18 2019-04-01",0,0,0,0,0,0,0,0,0,0,0,85,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2688","GETT18",2019-04-02,20,"GETT18 2019-04-02",0,0,0,0,0,0,0,0,0,0,0,36,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2689","GETT18",2019-04-03,21,"GETT18 2019-04-03",0,0,0,0,0,0,0,0,0,0,1,31,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2690","GETT18",2019-04-04,22,"GETT18 2019-04-04",1,0,0,0,0,0,0,0,0,0,3,25,0.1232995,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2691","GETT18",2019-04-05,23,"GETT18 2019-04-05",0,0,1,1,0,0,0,0,0,0,16,9,1,1,0.1970462,0.6221877,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2692","GETT18",2019-04-06,24,"GETT18 2019-04-06",37,0,0,4,0,0,0,0,0,0,5,65,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2693","GETT18",2019-04-07,25,"GETT18 2019-04-07",39,0,0,2,0,0,0,0,0,0,5,145,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2694","GETT18",2019-04-08,26,"GETT18 2019-04-08",142,1,3,11,0,0,0,0,0,0,14,116,0,0.0631985,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2695","GETT18",2019-04-09,27,"GETT18 2019-04-09",19,0,3,2,0,0,1,0,0,0,6,135,0,1,0.1950089,1,1,1,0.0233266,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2696","GETT18",2019-04-10,28,"GETT18 2019-04-10",1,0,0,2,0,1,0,0,0,0,3,61,0.5865773,1,1,0.0767778,1,0.1035619,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2697","GETT18",2019-04-11,29,"GETT18 2019-04-11",0,0,0,3,0,0,0,0,0,0,1,6,1,1,1,0.0083928,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2698","GETT18",2019-04-12,30,"GETT18 2019-04-12",13,0,0,1,0,0,0,0,0,0,2,272,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2699","GETT18",2019-04-13,31,"GETT18 2019-04-13",89,0,10,32,0,0,0,0,0,0,16,104,0,1,0.1345787,0.0001089,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2700","GETT18",2019-04-14,32,"GETT18 2019-04-14",16,2,0,0,0,3,0,0,0,0,0,234,0,0.0446776,1,1,1,0.0232639,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2701","GETT18",2019-04-15,33,"GETT18 2019-04-15",0,0,0,3,0,0,0,0,0,0,2,4,1,1,1,0.0083928,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2702","GETT18",2019-04-16,34,"GETT18 2019-04-16",5,0,2,2,0,0,0,0,0,0,6,29,0.001483,1,0.1348954,0.7260065,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2703","GETT18",2019-04-17,35,"GETT18 2019-04-17",20,0,1,4,0,0,0,0,0,0,0,127,0,1,0.9959622,0.7178293,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2704","GETT18",2019-04-18,36,"GETT18 2019-04-18",70,0,3,12,0,3,0,0,0,0,10,121,0,1,1,0.6012472,1,0.0013214,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2705","GETT18",2019-04-19,37,"GETT18 2019-04-19",17,0,0,1,0,0,0,0,0,0,7,516,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2706","GETT18",2019-04-20,38,"GETT18 2019-04-20",41,1,0,5,0,4,0,0,0,1,17,45,0,0.4214317,1,1,1,0.0013524,1,1,1,0.1161898,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2707","GETT18",2019-04-21,39,"GETT18 2019-04-21",55,4,1,1,0,1,0,0,0,1,9,56,0,3.53e-05,1,1,1,0.8257507,1,1,1,0.2867421,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2708","GETT18",2019-04-22,40,"GETT18 2019-04-22",40,1,1,2,0,3,0,0,0,0,11,127,0,0.3488319,1,1,1,0.0088877,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2709","GETT18",2019-04-23,41,"GETT18 2019-04-23",66,3,0,6,0,1,0,0,1,0,18,152,0,0.0016898,1,1,1,0.7969306,1,1,0.9736816,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2710","GETT18",2019-04-24,42,"GETT18 2019-04-24",29,2,2,0,0,2,0,0,0,0,5,89,0,0.0257319,0.8615361,1,1,0.131218,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2711","GETT18",2019-04-25,43,"GETT18 2019-04-25",31,1,1,2,0,0,0,0,0,0,12,76,0,0.06325,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2712","GETT18",2019-04-26,44,"GETT18 2019-04-26",22,1,0,2,0,0,0,0,0,0,3,27,0,0.0631011,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2713","GETT18",2019-04-27,45,"GETT18 2019-04-27",56,1,0,5,0,4,1,1,1,1,15,115,0,0.4505933,1,1,1,0.0028559,0.1656038,0.6059492,0.6324279,0.182183,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2714","GETT18",2019-04-28,46,"GETT18 2019-04-28",9,0,0,0,0,1,0,0,0,0,4,28,0,1,1,1,1,0.1054424,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2715","GETT18",2019-04-29,47,"GETT18 2019-04-29",32,2,1,12,0,2,0,0,2,0,17,160,0,0.0606958,1,0.0122493,1,0.1845099,1,1,0.4113389,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2716","GETT18",2019-04-30,48,"GETT18 2019-04-30",94,18,2,12,0,5,0,0,10,1,51,244,0,0,1,0.9963405,1,0.4631795,1,1,0.1662515,0.9614662,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2717","GETT18",2019-05-01,49,"GETT18 2019-05-01",61,0,3,5,0,2,1,0,1,0,19,148,0,1,0.9732188,1,1,0.0195998,0.0643985,1,0.2151069,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2718","GETT18",2019-05-02,50,"GETT18 2019-05-02",90,2,4,7,0,0,0,0,1,0,15,179,0,0.0171964,0.997287,1,1,1,1,1,0.8196308,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2719","GETT18",2019-05-03,51,"GETT18 2019-05-03",18,0,1,1,0,0,0,0,0,0,5,286,0,1,0.9738098,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2720","GETT18",2019-05-04,52,"GETT18 2019-05-04",56,3,0,3,0,1,0,0,0,0,17,490,0,0.0006638,1,1,1,0.7016265,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2721","GETT18",2019-05-05,53,"GETT18 2019-05-05",41,2,0,0,0,0,0,0,1,0,5,40,0,0.0170701,1,1,1,1,1,1,0.8211255,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2722","GETT18",2019-05-06,54,"GETT18 2019-05-06",63,13,0,0,0,3,0,0,4,1,11,95,0,0,1,1,1,0.7813236,1,1,0.9487573,0.7860929,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2723","GETT18",2019-05-07,55,"GETT18 2019-05-07",132,4,2,4,0,5,0,0,5,0,36,179,0,0.0070459,1,1,1,0.0081947,1,1,0.0639406,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2724","GETT18",2019-05-08,56,"GETT18 2019-05-08",44,4,0,2,0,1,2,0,3,1,18,110,0,0.0006917,1,1,1,0.9063665,0.0007504,1,0.4056544,0.4363809,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2725","GETT18",2019-05-09,57,"GETT18 2019-05-09",64,10,1,0,0,0,0,0,7,0,34,165,0,0,1,1,1,1,1,1,0.0877385,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2726","GETT18",2019-05-10,58,"GETT18 2019-05-10",100,23,4,9,0,8,1,0,9,1,64,253,0,0,1,1,1,0.1295264,0.1458231,1,0.5591173,0.9881615,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2727","GETT18",2019-05-11,59,"GETT18 2019-05-11",44,3,0,1,0,4,0,0,0,0,15,91,0,0.0073687,1,1,1,0.0088296,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2728","GETT18",2019-05-12,60,"GETT18 2019-05-12",3,0,0,6,0,0,0,0,0,0,7,36,0.201573,1,1,0.000447,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2729","GETT18",2019-05-13,61,"GETT18 2019-05-13",1,0,0,1,0,0,0,0,0,0,0,4,0.3902054,1,1,0.3962389,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2730","GETT18",2019-05-14,62,"GETT18 2019-05-14",42,16,0,1,0,7,0,0,2,1,37,76,0,0,1,1,1,0.0457027,1,1,1,0.8185366,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2731","GETT18",2019-05-15,63,"GETT18 2019-05-15",105,37,0,6,0,14,0,0,5,3,66,249,0,0,1,1,1,0.0070621,1,1,1,0.3601471,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2732","GETT18",2019-05-16,64,"GETT18 2019-05-16",92,19,0,2,0,10,0,0,5,1,48,119,0,0,1,1,1,0.0084371,1,1,0.9965752,0.9231695,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2733","GETT18",2019-05-17,65,"GETT18 2019-05-17",73,19,1,1,0,6,1,0,8,2,51,171,0,0,1,1,1,0.2854007,0.1100247,1,0.5126334,0.4768586,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2734","GETT18",2019-05-18,66,"GETT18 2019-05-18",44,5,8,1,0,2,0,0,3,2,15,137,0,9.19e-05,0.0081107,1,1,0.5426852,1,1,0.5389063,0.0809894,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2735","GETT18",2019-05-19,67,"GETT18 2019-05-19",57,9,2,0,0,11,0,0,5,0,29,119,0,1e-06,1,1,1,2.73e-05,1,1,0.3870959,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2736","GETT18",2019-05-20,68,"GETT18 2019-05-20",128,36,0,6,0,20,3,0,13,0,96,302,0,0,1,1,1,3.44e-05,0.0032637,1,0.5571908,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2737","GETT18",2019-05-21,69,"GETT18 2019-05-21",98,26,1,2,0,8,0,0,4,0,32,135,0,0,1,1,1,0.1325981,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2738","GETT18",2019-05-22,70,"GETT18 2019-05-22",55,5,0,2,0,9,0,1,0,0,18,92,0,0.0009867,1,1,1,4.1e-06,1,0.7849236,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2739","GETT18",2019-05-23,71,"GETT18 2019-05-23",157,19,5,3,0,10,3,1,7,2,63,353,0,0,1,1,1,0.0079295,0.0009049,0.9440188,0.7029984,0.459334,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2740","GETT18",2019-05-24,72,"GETT18 2019-05-24",135,12,5,1,0,12,0,1,5,0,52,273,0,0,1,1,1,2.9e-05,1,0.8965552,0.6472995,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2741","GETT18",2019-05-25,73,"GETT18 2019-05-25",62,12,10,1,0,8,0,0,1,0,47,287,0,0,0.0054425,1,1,0.0029206,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2742","GETT18",2019-05-26,74,"GETT18 2019-05-26",63,16,0,2,0,9,2,0,4,1,43,240,0,0,1,1,1,0.0088835,0.0114045,1,1,0.8597937,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2743","GETT18",2019-05-27,75,"GETT18 2019-05-27",100,3,6,2,0,4,0,0,1,0,29,167,0,0.0076783,0.7944754,1,1,0.0179857,1,1,0.9675733,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2744","GETT18",2019-05-28,76,"GETT18 2019-05-28",129,7,1,5,0,4,0,1,3,1,29,318,0,1.7e-06,1,1,1,0.125973,1,0.5873665,0.7649664,0.5743745,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2745","GETT18",2019-05-29,77,"GETT18 2019-05-29",177,9,0,1,0,8,0,0,6,1,54,277,0,5e-07,1,1,1,0.0024616,1,1,0.2126019,0.7465073,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2746","GETT18",2019-05-30,78,"GETT18 2019-05-30",220,14,0,1,0,9,0,0,2,0,52,404,0,0,1,1,1,0.002552,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2747","GETT18",2019-05-31,79,"GETT18 2019-05-31",161,10,0,0,0,12,1,0,6,0,41,294,0,3e-07,1,1,1,1.19e-05,0.2769599,1,0.267873,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2748","GETT18",2019-06-01,80,"GETT18 2019-06-01",252,2,1,1,0,5,1,0,3,1,34,384,0,0.1539788,1,1,1,0.0020519,0.1370367,1,0.147463,0.355027,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2749","GETT18",2019-06-02,81,"GETT18 2019-06-02",52,4,1,6,0,4,1,0,1,0,34,117,0,0.0006968,1,1,1,0.0299623,0.1066208,1,0.9999693,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2750","GETT18",2019-06-03,82,"GETT18 2019-06-03",109,17,0,0,0,1,0,0,1,0,21,121,0,0,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2751","GETT18",2019-06-04,83,"GETT18 2019-06-04",451,12,0,2,0,7,0,0,6,0,79,362,0,0,1,1,1,0.0277937,1,1,0.4257816,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2752","GETT18",2019-06-05,84,"GETT18 2019-06-05",290,9,3,4,0,8,0,0,14,0,53,417,0,1.71e-05,1,1,1,0.001975,1,1,0.0001173,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2753","GETT18",2019-06-06,85,"GETT18 2019-06-06",394,3,2,3,0,7,0,0,4,1,39,396,0,0.0486212,1,1,1,0.000217,1,1,0.0965305,0.4592478,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2754","GETT18",2019-06-07,86,"GETT18 2019-06-07",437,8,1,2,0,7,1,1,10,1,61,494,0,1.46e-05,1,1,1,0.0032356,0.2115898,0.7360292,0.0022706,0.8322168,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2755","GETT18",2019-06-08,87,"GETT18 2019-06-08",307,11,0,1,0,13,6,1,2,0,49,363,0,0,1,1,1,1.7e-06,1e-07,0.9950788,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2756","GETT18",2019-06-09,88,"GETT18 2019-06-09",228,23,1,1,0,21,0,0,6,1,95,485,0,0,1,1,1,0,1,1,0.9952744,0.9781048,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2757","GETT18",2019-06-10,89,"GETT18 2019-06-10",135,13,0,3,0,6,0,0,3,1,59,296,0,0,1,1,1,0.084761,1,1,1,0.7676571,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
